threshold,precision,recall,f1_score
0.8400000000000002,0.7042889390519187,0.09971236816874401,0.17469204927211646
0.8500000000000002,0.7238605898123325,0.0862895493767977,0.15419760137064534
0.8600000000000002,0.7401812688821753,0.07829977628635347,0.1416184971098266
0.8700000000000002,0.7670250896057348,0.06839245765420263,0.1255868544600939
0.8800000000000002,0.7836734693877551,0.061361457334611694,0.11381149970361588
0.8900000000000002,0.7952380952380952,0.05337168424416747,0.10002994908655286
0.9000000000000002,0.8131868131868132,0.04729945669542985,0.08939897311990336
0.9100000000000003,0.8278145695364238,0.039948865452221156,0.07621951219512195
0.9200000000000003,0.8292682926829268,0.032598274209012464,0.06273062730627306
0.9300000000000002,0.8446601941747572,0.027804410354745925,0.053836633663366336
0.9400000000000002,0.881578947368421,0.02141259188239054,0.04180967238689547
